,entrez_id,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,organism,file_path
8724,25689705,0,0.9,0.05,0.05,bone marrow,1175,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18632081.h5ad
8725,25689706,0,0.9,0.05,0.05,bone marrow,15134,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18632082.h5ad
8726,25689704,0,0.9,0.05,0.05,bone marrow,39512,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18632080.h5ad
8727,25768512,0,0.9,0.05,0.05,bone marrow,13706,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18703205.h5ad
8728,25808514,0,0.9,0.05,0.05,bone marrow,2604,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18728759.h5ad
8729,25808513,0,0.9,0.05,0.05,bone marrow,3378,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18728758.h5ad
8730,26062474,0,0.9,0.05,0.05,bone marrow,1343,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18931611.h5ad
8731,26062478,0,0.9,0.05,0.05,bone marrow,4810,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18931615.h5ad
8732,26062477,0,0.9,0.05,0.05,bone marrow,9015,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18931614.h5ad
8733,26238990,0,0.9,0.05,0.05,bone marrow,31363,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19067378.h5ad
8734,26644671,0,0.9,0.05,0.05,bone marrow,4631,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19379161.h5ad
8735,26644670,0,0.9,0.05,0.05,bone marrow,7804,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19379160.h5ad
8736,26644676,0,0.9,0.05,0.05,bone marrow,8557,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19379166.h5ad
8737,26644669,0,0.9,0.05,0.05,bone marrow,8709,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19379159.h5ad
8738,26644668,0,0.9,0.05,0.05,bone marrow,10789,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19379158.h5ad
8739,26644675,0,0.9,0.05,0.05,bone marrow,9806,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19379165.h5ad
8740,27039547,0,0.9,0.05,0.05,bone marrow,2503,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19728995.h5ad
8741,27039545,0,0.9,0.05,0.05,bone marrow,3276,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19728993.h5ad
8742,27039552,0,0.9,0.05,0.05,bone marrow,2185,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729000.h5ad
8743,27039551,0,0.9,0.05,0.05,bone marrow,2426,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19728999.h5ad
8744,27039546,0,0.9,0.05,0.05,bone marrow,3056,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19728994.h5ad
8745,27039555,0,0.9,0.05,0.05,bone marrow,3152,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729003.h5ad
8746,27039548,0,0.9,0.05,0.05,bone marrow,3213,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19728996.h5ad
8747,27039556,0,0.9,0.05,0.05,bone marrow,3126,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729004.h5ad
8748,27039560,0,0.9,0.05,0.05,bone marrow,3483,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729008.h5ad
8749,27039567,0,0.9,0.05,0.05,bone marrow,3121,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729015.h5ad
8750,27039566,0,0.9,0.05,0.05,bone marrow,4031,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729014.h5ad
8751,27039565,0,0.9,0.05,0.05,bone marrow,4502,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729013.h5ad
8752,27039597,0,0.9,0.05,0.05,bone marrow,1798,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729045.h5ad
8753,27039594,0,0.9,0.05,0.05,bone marrow,1201,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729042.h5ad
8754,27039598,0,0.9,0.05,0.05,bone marrow,2380,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729046.h5ad
8755,27039593,0,0.9,0.05,0.05,bone marrow,1822,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729041.h5ad
8756,27039591,0,0.9,0.05,0.05,bone marrow,2749,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729039.h5ad
8757,27039595,0,0.9,0.05,0.05,bone marrow,2215,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729043.h5ad
8758,27039596,0,0.9,0.05,0.05,bone marrow,2283,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729044.h5ad
8759,27039601,0,0.9,0.05,0.05,bone marrow,4534,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729049.h5ad
8760,27039569,0,0.9,0.05,0.05,bone marrow,3928,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729017.h5ad
8761,27039599,0,0.9,0.05,0.05,bone marrow,4475,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729047.h5ad
8762,27039602,0,0.9,0.05,0.05,bone marrow,4933,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19729050.h5ad
8763,27060366,0,0.9,0.05,0.05,bone marrow,3564,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744024.h5ad
8764,27060365,0,0.9,0.05,0.05,bone marrow,3998,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744023.h5ad
8765,27060370,0,0.9,0.05,0.05,bone marrow,1833,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744028.h5ad
8766,27060380,0,0.9,0.05,0.05,bone marrow,6316,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744038.h5ad
8767,27060379,0,0.9,0.05,0.05,bone marrow,6762,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744037.h5ad
8768,27060364,0,0.9,0.05,0.05,bone marrow,8463,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744022.h5ad
8769,27060372,0,0.9,0.05,0.05,bone marrow,6735,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744030.h5ad
8770,27060367,0,0.9,0.05,0.05,bone marrow,9931,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744025.h5ad
8771,27060378,0,0.9,0.05,0.05,bone marrow,16548,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744036.h5ad
8772,27060377,0,0.9,0.05,0.05,bone marrow,13234,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19744035.h5ad
8773,27132803,0,0.9,0.05,0.05,bone marrow,6042,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19788475.h5ad
8774,27394782,0,0.9,0.05,0.05,bone marrow,7472,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20001597.h5ad
8775,27522735,0,0.9,0.05,0.05,bone marrow,2699,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20113671.h5ad
8776,27522736,0,0.9,0.05,0.05,bone marrow,2887,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20113672.h5ad
8777,27522739,0,0.9,0.05,0.05,bone marrow,2910,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20113675.h5ad
8778,27522737,0,0.9,0.05,0.05,bone marrow,3990,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20113673.h5ad
8779,28040742,0,0.9,0.05,0.05,bone marrow,3481,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20612033.h5ad
8780,28040735,0,0.9,0.05,0.05,bone marrow,4658,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20612026.h5ad
8781,28040766,0,0.9,0.05,0.05,bone marrow,7900,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20612057.h5ad
8782,28040736,0,0.9,0.05,0.05,bone marrow,8424,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20612027.h5ad
8783,28040790,0,0.9,0.05,0.05,bone marrow,5738,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20612081.h5ad
8784,28091527,0,0.9,0.05,0.05,bone marrow,2963,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20662154.h5ad
8785,28091525,0,0.9,0.05,0.05,bone marrow,3491,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20662152.h5ad
8786,28155803,0,0.9,0.05,0.05,bone marrow,9135,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20725383.h5ad
8787,28155804,0,0.9,0.05,0.05,bone marrow,9792,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20725384.h5ad
8788,28428983,0,0.9,0.05,0.05,bone marrow,1894,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995129.h5ad
8789,28428981,0,0.9,0.05,0.05,bone marrow,2322,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995127.h5ad
8790,28428985,0,0.9,0.05,0.05,bone marrow,1403,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995131.h5ad
8791,28428991,0,0.9,0.05,0.05,bone marrow,1573,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995137.h5ad
8792,28428988,0,0.9,0.05,0.05,bone marrow,5557,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995134.h5ad
8793,28428992,0,0.9,0.05,0.05,bone marrow,3583,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995138.h5ad
8794,28428986,0,0.9,0.05,0.05,bone marrow,5466,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995132.h5ad
8795,28428989,0,0.9,0.05,0.05,bone marrow,1988,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995135.h5ad
8796,28428990,0,0.9,0.05,0.05,bone marrow,6063,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995136.h5ad
8797,28428993,0,0.9,0.05,0.05,bone marrow,2485,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20995139.h5ad
8798,28671523,0,0.9,0.05,0.05,bone marrow,2470,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21234898.h5ad
8799,28671521,0,0.9,0.05,0.05,bone marrow,5941,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21234896.h5ad
8800,28833146,0,0.9,0.05,0.05,bone marrow,15971,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21394900.h5ad
8801,28896903,0,0.9,0.05,0.05,bone marrow,3455,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455987.h5ad
8802,28896909,0,0.9,0.05,0.05,bone marrow,2265,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455993.h5ad
8803,28896904,0,0.9,0.05,0.05,bone marrow,4495,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455988.h5ad
8804,28896907,0,0.9,0.05,0.05,bone marrow,5032,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455991.h5ad
8805,28896906,0,0.9,0.05,0.05,bone marrow,5058,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455990.h5ad
8806,28896908,0,0.9,0.05,0.05,bone marrow,4261,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455992.h5ad
8807,28896916,0,0.9,0.05,0.05,bone marrow,3405,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21456000.h5ad
8808,28896912,0,0.9,0.05,0.05,bone marrow,5590,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455996.h5ad
8809,28896913,0,0.9,0.05,0.05,bone marrow,4893,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455997.h5ad
8810,28896910,0,0.9,0.05,0.05,bone marrow,5844,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455994.h5ad
8811,28896915,0,0.9,0.05,0.05,bone marrow,7101,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455999.h5ad
8812,28896918,0,0.9,0.05,0.05,bone marrow,6424,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21456002.h5ad
8813,28896914,0,0.9,0.05,0.05,bone marrow,5502,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21455998.h5ad
8814,28896917,0,0.9,0.05,0.05,bone marrow,9600,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21456001.h5ad
8815,28896919,0,0.9,0.05,0.05,bone marrow,8526,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21456003.h5ad
8816,28901107,0,0.9,0.05,0.05,bone marrow,10248,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21460191.h5ad
8817,28981591,0,0.9,0.05,0.05,bone marrow,2450,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501364.h5ad
8818,28981592,0,0.9,0.05,0.05,bone marrow,4485,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501365.h5ad
8819,28981593,0,0.9,0.05,0.05,bone marrow,5040,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501366.h5ad
8820,28981600,0,0.9,0.05,0.05,bone marrow,2406,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501373.h5ad
8821,28981596,0,0.9,0.05,0.05,bone marrow,3544,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501369.h5ad
8822,28981603,0,0.9,0.05,0.05,bone marrow,2359,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501376.h5ad
8823,28981594,0,0.9,0.05,0.05,bone marrow,9648,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501367.h5ad
8824,28981595,0,0.9,0.05,0.05,bone marrow,5921,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501368.h5ad
8825,28981598,0,0.9,0.05,0.05,bone marrow,8351,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501371.h5ad
8826,28981599,0,0.9,0.05,0.05,bone marrow,8821,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501372.h5ad
8827,28981609,0,0.9,0.05,0.05,bone marrow,7964,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501382.h5ad
8828,28981602,0,0.9,0.05,0.05,bone marrow,11535,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501375.h5ad
8829,28981611,0,0.9,0.05,0.05,bone marrow,8296,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501384.h5ad
8830,28981606,0,0.9,0.05,0.05,bone marrow,8293,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501379.h5ad
8831,28981610,0,0.9,0.05,0.05,bone marrow,9900,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501383.h5ad
8832,28981607,0,0.9,0.05,0.05,bone marrow,12433,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501380.h5ad
8833,28981605,0,0.9,0.05,0.05,bone marrow,14059,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501378.h5ad
8834,28981608,0,0.9,0.05,0.05,bone marrow,10579,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21501381.h5ad
8835,29025496,0,0.9,0.05,0.05,bone marrow,13383,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21541854.h5ad
8836,29025499,0,0.9,0.05,0.05,bone marrow,10224,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21541857.h5ad
8837,29025498,0,0.9,0.05,0.05,bone marrow,13358,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21541856.h5ad
8838,29025493,0,0.9,0.05,0.05,bone marrow,16601,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21541851.h5ad
8839,29025492,0,0.9,0.05,0.05,bone marrow,17949,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21541850.h5ad
8840,29321861,0,0.9,0.05,0.05,bone marrow,8656,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21658006.h5ad
8841,29321862,0,0.9,0.05,0.05,bone marrow,11166,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21658007.h5ad
8842,29321873,0,0.9,0.05,0.05,bone marrow,11447,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21658018.h5ad
8843,29321874,0,0.9,0.05,0.05,bone marrow,10384,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21658019.h5ad
